date,store_id,ndc,on_hand_qty,in_transit_qty,days_of_supply,reorder_point_days,target_days_of_supply
2024-03-11,ST009,50582-567-88,8,0,11.4,10,21
2024-03-18,ST009,50582-567-88,12,0,17,10,21
2024-03-25,ST009,50582-567-88,6,8,8.5,10,21
2024-04-01,ST009,50582-567-88,7,8,9.9,10,21
2024-04-08,ST009,50582-567-88,8,0,11.4,10,21
2024-04-15,ST009,50582-567-88,12,0,17,10,21
2024-04-22,ST009,50582-567-88,10,0,14.2,10,21
2024-04-29,ST009,50582-567-88,9,0,12.8,10,21
2024-05-06,ST009,50582-567-88,10,0,14.2,10,21
2024-05-13,ST009,50582-567-88,15,0,21.3,10,21
2024-05-20,ST009,50582-567-88,13,0,18.5,10,21
2024-05-27,ST009,50582-567-88,6,9,8.5,10,21
2024-06-03,ST009,50582-567-88,9,0,12.8,10,21
2024-06-10,ST009,50582-567-88,10,0,14.2,10,21
2024-06-17,ST009,50582-567-88,14,0,19.9,10,21
2024-06-24,ST009,50582-567-88,13,0,18.5,10,21
2024-07-01,ST009,50582-567-88,6,8,8.5,10,21
2024-07-08,ST009,50582-567-88,7,8,9.9,10,21
2024-07-15,ST009,50582-567-88,13,0,18.5,10,21
2024-07-22,ST009,50582-567-88,11,0,15.6,10,21
2024-07-29,ST009,50582-567-88,9,0,12.8,10,21
2024-08-05,ST009,50582-567-88,14,0,19.9,10,21
2024-08-12,ST009,50582-567-88,9,0,12.8,10,21
2024-08-19,ST009,50582-567-88,11,0,15.6,10,21
2024-08-26,ST009,50582-567-88,6,8,8.5,10,21
2024-09-02,ST009,50582-567-88,10,0,14.2,10,21
2024-09-09,ST009,50582-567-88,9,0,12.8,10,21
2024-09-16,ST009,50582-567-88,15,0,21.3,10,21
2024-09-23,ST009,50582-567-88,12,0,17,10,21
2024-09-30,ST009,50582-567-88,10,0,14.2,10,21
2024-10-07,ST009,50582-567-88,12,0,17,10,21
2024-10-14,ST009,50582-567-88,14,0,19.9,10,21
2024-10-21,ST009,50582-567-88,8,0,11.4,10,21
2024-10-28,ST009,50582-567-88,11,0,15.6,10,21
2024-11-04,ST009,50582-567-88,10,0,14.2,10,21
2024-11-11,ST009,50582-567-88,15,0,21.3,10,21
2024-11-18,ST009,50582-567-88,7,8,9.9,10,21
2024-11-25,ST009,50582-567-88,12,0,17,10,21
2024-12-02,ST009,50582-567-88,9,0,12.8,10,21
2024-12-09,ST009,50582-567-88,13,0,18.5,10,21
2024-12-16,ST009,50582-567-88,12,0,17,10,21
2024-12-23,ST009,50582-567-88,12,0,17,10,21
2024-12-30,ST009,50582-567-88,9,0,12.8,10,21
2025-01-06,ST009,50582-567-88,7,8,9.9,10,21
2025-01-13,ST009,50582-567-88,11,0,15.6,10,21
2025-01-20,ST009,50582-567-88,14,0,19.9,10,21
2025-01-27,ST009,50582-567-88,8,0,11.4,10,21
2025-02-03,ST009,50582-567-88,14,0,19.9,10,21
2025-02-10,ST009,50582-567-88,9,0,12.8,10,21
2025-02-17,ST009,50582-567-88,10,0,14.2,10,21
2025-02-24,ST009,50582-567-88,9,0,12.8,10,21
2025-03-03,ST009,50582-567-88,12,0,17,10,21
2025-03-10,ST009,50582-567-88,5,9,7.1,10,21
2025-03-17,ST009,50582-567-88,7,8,9.9,10,21
2025-03-24,ST009,50582-567-88,10,0,14.2,10,21
2025-03-31,ST009,50582-567-88,13,0,18.5,10,21
2025-04-07,ST009,50582-567-88,9,0,12.8,10,21
2025-04-14,ST009,50582-567-88,7,8,9.9,10,21
2025-04-21,ST009,50582-567-88,11,0,15.6,10,21
2025-04-28,ST009,50582-567-88,8,0,11.4,10,21
2025-05-05,ST009,50582-567-88,12,0,17,10,21
2025-05-12,ST009,50582-567-88,8,0,11.4,10,21
2025-05-19,ST009,50582-567-88,11,0,15.6,10,21
2025-05-26,ST009,50582-567-88,10,0,14.2,10,21
2025-06-02,ST009,50582-567-88,2,9,2.8,10,21
2025-06-09,ST009,50582-567-88,6,8,8.5,10,21
2025-06-16,ST009,50582-567-88,13,0,18.5,10,21
2025-06-23,ST009,50582-567-88,8,0,11.4,10,21
2025-06-30,ST009,50582-567-88,13,0,18.5,10,21
2025-07-07,ST009,50582-567-88,8,0,11.4,10,21
2025-07-14,ST009,50582-567-88,14,0,19.9,10,21
2025-07-21,ST009,50582-567-88,10,0,14.2,10,21
2025-07-28,ST009,50582-567-88,13,0,18.5,10,21
2025-08-04,ST009,50582-567-88,8,0,11.4,10,21
2025-08-11,ST009,50582-567-88,11,0,15.6,10,21
2025-08-18,ST009,50582-567-88,8,0,11.4,10,21
2025-08-25,ST009,50582-567-88,8,0,11.4,10,21
2025-09-01,ST009,50582-567-88,11,0,15.6,10,21
2025-09-08,ST009,50582-567-88,12,0,17,10,21
2025-09-15,ST009,50582-567-88,11,0,15.6,10,21
2025-09-22,ST009,50582-567-88,9,0,12.8,10,21
2025-09-29,ST009,50582-567-88,10,0,14.2,10,21
2025-10-06,ST009,50582-567-88,7,8,9.9,10,21
2025-10-13,ST009,50582-567-88,13,0,18.5,10,21
2025-10-20,ST009,50582-567-88,9,0,12.8,10,21
2025-10-27,ST009,50582-567-88,11,0,15.6,10,21
2025-11-03,ST009,50582-567-88,15,0,21.3,10,21
2025-11-10,ST009,50582-567-88,11,0,15.6,10,21
2025-11-17,ST009,50582-567-88,9,0,12.8,10,21
2025-11-24,ST009,50582-567-88,12,0,17,10,21
2025-12-01,ST009,50582-567-88,8,0,11.4,10,21
2025-12-08,ST009,50582-567-88,7,8,9.9,10,21
2025-12-15,ST009,50582-567-88,12,0,17,10,21
2025-12-22,ST009,50582-567-88,6,8,8.5,10,21
2025-12-29,ST009,50582-567-88,8,0,11.4,10,21
2024-01-01,ST009,90846-140-15,24,0,21,10,21
2024-01-08,ST009,90846-140-15,17,0,14.9,10,21
2024-01-15,ST009,90846-140-15,20,0,17.5,10,21
2024-01-22,ST009,90846-140-15,14,0,12.2,10,21
2024-01-29,ST009,90846-140-15,9,14,7.9,10,21
2024-02-05,ST009,90846-140-15,14,0,12.2,10,21
2024-02-12,ST009,90846-140-15,23,0,20.1,10,21
2024-02-19,ST009,90846-140-15,18,0,15.7,10,21
2024-02-26,ST009,90846-140-15,8,16,7,10,21
2024-03-04,ST009,90846-140-15,13,0,11.4,10,21
2024-03-11,ST009,90846-140-15,21,0,18.4,10,21
2024-03-18,ST009,90846-140-15,16,0,14,10,21
2024-03-25,ST009,90846-140-15,22,0,19.2,10,21
2024-04-01,ST009,90846-140-15,13,0,11.4,10,21
2024-04-08,ST009,90846-140-15,18,0,15.7,10,21
2024-04-15,ST009,90846-140-15,10,14,8.7,10,21
2024-04-22,ST009,90846-140-15,18,0,15.7,10,21
2024-04-29,ST009,90846-140-15,13,0,11.4,10,21
2024-05-06,ST009,90846-140-15,20,0,17.5,10,21
2024-05-13,ST009,90846-140-15,16,0,14,10,21
2024-05-20,ST009,90846-140-15,10,14,8.7,10,21
2024-05-27,ST009,90846-140-15,20,0,17.5,10,21
2024-06-03,ST009,90846-140-15,17,0,14.9,10,21
2024-06-10,ST009,90846-140-15,12,0,10.5,10,21
2024-06-17,ST009,90846-140-15,17,0,14.9,10,21
2024-06-24,ST009,90846-140-15,18,0,15.7,10,21
2024-07-01,ST009,90846-140-15,10,13,8.7,10,21
2024-07-08,ST009,90846-140-15,18,0,15.7,10,21
2024-07-15,ST009,90846-140-15,14,0,12.2,10,21
2024-07-22,ST009,90846-140-15,15,0,13.1,10,21
2024-07-29,ST009,90846-140-15,13,0,11.4,10,21
2024-08-05,ST009,90846-140-15,10,13,8.7,10,21
2024-08-12,ST009,90846-140-15,15,0,13.1,10,21
2024-08-19,ST009,90846-140-15,23,0,20.1,10,21
2024-08-26,ST009,90846-140-15,17,0,14.9,10,21
2024-09-02,ST009,90846-140-15,22,0,19.2,10,21
2024-09-09,ST009,90846-140-15,17,0,14.9,10,21
2024-09-16,ST009,90846-140-15,10,13,8.7,10,21
2024-09-23,ST009,90846-140-15,19,0,16.6,10,21
2024-09-30,ST009,90846-140-15,19,0,16.6,10,21
2024-10-07,ST009,90846-140-15,16,0,14,10,21
2024-10-14,ST009,90846-140-15,20,0,17.5,10,21
2024-10-21,ST009,90846-140-15,14,0,12.2,10,21
2024-10-28,ST009,90846-140-15,22,0,19.2,10,21
2024-11-04,ST009,90846-140-15,11,13,9.6,10,21
2024-11-11,ST009,90846-140-15,16,0,14,10,21
2024-11-18,ST009,90846-140-15,19,0,16.6,10,21
2024-11-25,ST009,90846-140-15,11,13,9.6,10,21
2024-12-02,ST009,90846-140-15,17,0,14.9,10,21
2024-12-09,ST009,90846-140-15,12,0,10.5,10,21
2024-12-16,ST009,90846-140-15,18,0,15.7,10,21
2024-12-23,ST009,90846-140-15,10,13,8.7,10,21
2024-12-30,ST009,90846-140-15,18,0,15.7,10,21
2025-01-06,ST009,90846-140-15,13,0,11.4,10,21
2025-01-13,ST009,90846-140-15,19,0,16.6,10,21
2025-01-20,ST009,90846-140-15,14,0,12.2,10,21
2025-01-27,ST009,90846-140-15,22,0,19.2,10,21
2025-02-03,ST009,90846-140-15,16,0,14,10,21
2025-02-10,ST009,90846-140-15,11,13,9.6,10,21
2025-02-17,ST009,90846-140-15,15,0,13.1,10,21
2025-02-24,ST009,90846-140-15,23,0,20.1,10,21
2025-03-03,ST009,90846-140-15,16,0,14,10,21
2025-03-10,ST009,90846-140-15,19,0,16.6,10,21
2025-03-17,ST009,90846-140-15,13,0,11.4,10,21
2025-03-24,ST009,90846-140-15,22,0,19.2,10,21
2025-03-31,ST009,90846-140-15,17,0,14.9,10,21
2025-04-07,ST009,90846-140-15,23,0,20.1,10,21
2025-04-14,ST009,90846-140-15,14,0,12.2,10,21
2025-04-21,ST009,90846-140-15,24,0,21,10,21
2025-04-28,ST009,90846-140-15,17,0,14.9,10,21
2025-05-05,ST009,90846-140-15,6,13,5.2,10,21
2025-05-12,ST009,90846-140-15,16,0,14,10,21
2025-05-19,ST009,90846-140-15,11,13,9.6,10,21
2025-05-26,ST009,90846-140-15,15,0,13.1,10,21
2025-06-02,ST009,90846-140-15,20,0,17.5,10,21
2025-06-09,ST009,90846-140-15,17,0,14.9,10,21
2025-06-16,ST009,90846-140-15,19,0,16.6,10,21
2025-06-23,ST009,90846-140-15,20,0,17.5,10,21
2025-06-30,ST009,90846-140-15,13,0,11.4,10,21
2025-07-07,ST009,90846-140-15,21,0,18.4,10,21
2025-07-14,ST009,90846-140-15,17,0,14.9,10,21
2025-07-21,ST009,90846-140-15,13,0,11.4,10,21
2025-07-28,ST009,90846-140-15,21,0,18.4,10,21
2025-08-04,ST009,90846-140-15,17,0,14.9,10,21
2025-08-11,ST009,90846-140-15,23,0,20.1,10,21
2025-08-18,ST009,90846-140-15,20,0,17.5,10,21
2025-08-25,ST009,90846-140-15,11,13,9.6,10,21
2025-09-01,ST009,90846-140-15,15,0,13.1,10,21
2025-09-08,ST009,90846-140-15,21,0,18.4,10,21
2025-09-15,ST009,90846-140-15,11,13,9.6,10,21
2025-09-22,ST009,90846-140-15,19,0,16.6,10,21
2025-09-29,ST009,90846-140-15,22,0,19.2,10,21
2025-10-06,ST009,90846-140-15,17,0,14.9,10,21
2025-10-13,ST009,90846-140-15,23,0,20.1,10,21
2025-10-20,ST009,90846-140-15,14,0,12.2,10,21
2025-10-27,ST009,90846-140-15,16,0,14,10,21
2025-11-03,ST009,90846-140-15,23,0,20.1,10,21
2025-11-10,ST009,90846-140-15,16,0,14,10,21
2025-11-17,ST009,90846-140-15,9,14,7.9,10,21
2025-11-24,ST009,90846-140-15,17,0,14.9,10,21
2025-12-01,ST009,90846-140-15,13,0,11.4,10,21
2025-12-08,ST009,90846-140-15,19,0,16.6,10,21
2025-12-15,ST009,90846-140-15,18,0,15.7,10,21
2025-12-22,ST009,90846-140-15,24,0,21,10,21
2025-12-29,ST009,90846-140-15,15,0,13.1,10,21
2024-01-01,ST009,40271-288-94,19,0,19.6,10,21
2024-01-08,ST009,40271-288-94,13,0,13.4,10,21
2024-01-15,ST009,40271-288-94,17,0,17.6,10,21
2024-01-22,ST009,40271-288-94,11,0,11.4,10,21
2024-01-29,ST009,40271-288-94,18,0,18.6,10,21
2024-02-05,ST009,40271-288-94,11,0,11.4,10,21
2024-02-12,ST009,40271-288-94,18,0,18.6,10,21
2024-02-19,ST009,40271-288-94,11,0,11.4,10,21
2024-02-26,ST009,40271-288-94,16,0,16.5,10,21
2024-03-04,ST009,40271-288-94,10,0,10.3,10,21
2024-03-11,ST009,40271-288-94,15,0,15.5,10,21
2024-03-18,ST009,40271-288-94,10,0,10.3,10,21
2024-03-25,ST009,40271-288-94,20,0,20.7,10,21
2024-04-01,ST009,40271-288-94,14,0,14.5,10,21
2024-04-08,ST009,40271-288-94,8,12,8.3,10,21
2024-04-15,ST009,40271-288-94,18,0,18.6,10,21
2024-04-22,ST009,40271-288-94,6,12,6.2,10,21
2024-04-29,ST009,40271-288-94,10,0,10.3,10,21
2024-05-06,ST009,40271-288-94,17,0,17.6,10,21
2024-05-13,ST009,40271-288-94,12,0,12.4,10,21
2024-05-20,ST009,40271-288-94,18,0,18.6,10,21
2024-05-27,ST009,40271-288-94,11,0,11.4,10,21
2024-06-03,ST009,40271-288-94,4,11,4.1,10,21
2024-06-10,ST009,40271-288-94,7,12,7.2,10,21
2024-06-17,ST009,40271-288-94,16,0,16.5,10,21
2024-06-24,ST009,40271-288-94,11,0,11.4,10,21
2024-07-01,ST009,40271-288-94,16,0,16.5,10,21
2024-07-08,ST009,40271-288-94,12,0,12.4,10,21
2024-07-15,ST009,40271-288-94,16,0,16.5,10,21
2024-07-22,ST009,40271-288-94,11,0,11.4,10,21
2024-07-29,ST009,40271-288-94,17,0,17.6,10,21
2024-08-05,ST009,40271-288-94,13,0,13.4,10,21
2024-08-12,ST009,40271-288-94,17,0,17.6,10,21
2024-08-19,ST009,40271-288-94,13,0,13.4,10,21
2024-08-26,ST009,40271-288-94,19,0,19.6,10,21
2024-09-02,ST009,40271-288-94,8,12,8.3,10,21
2024-09-09,ST009,40271-288-94,18,0,18.6,10,21
2024-09-16,ST009,40271-288-94,13,0,13.4,10,21
2024-09-23,ST009,40271-288-94,17,0,17.6,10,21
2024-09-30,ST009,40271-288-94,7,12,7.2,10,21
2024-10-07,ST009,40271-288-94,13,0,13.4,10,21
2024-10-14,ST009,40271-288-94,18,0,18.6,10,21
2024-10-21,ST009,40271-288-94,10,0,10.3,10,21
2024-10-28,ST009,40271-288-94,13,0,13.4,10,21
2024-11-04,ST009,40271-288-94,7,11,7.2,10,21
2024-11-11,ST009,40271-288-94,17,0,17.6,10,21
2024-11-18,ST009,40271-288-94,12,0,12.4,10,21
2024-11-25,ST009,40271-288-94,6,13,6.2,10,21
2024-12-02,ST009,40271-288-94,10,0,10.3,10,21
2024-12-09,ST009,40271-288-94,14,0,14.5,10,21
2024-12-16,ST009,40271-288-94,13,0,13.4,10,21
2024-12-23,ST009,40271-288-94,8,12,8.3,10,21
2024-12-30,ST009,40271-288-94,13,0,13.4,10,21
2025-01-06,ST009,40271-288-94,9,11,9.3,10,21
2025-01-13,ST009,40271-288-94,14,0,14.5,10,21
2025-01-20,ST009,40271-288-94,9,11,9.3,10,21
2025-01-27,ST009,40271-288-94,16,0,16.5,10,21
2025-02-03,ST009,40271-288-94,11,0,11.4,10,21
2025-02-10,ST009,40271-288-94,18,0,18.6,10,21
2025-02-17,ST009,40271-288-94,11,0,11.4,10,21
2025-02-24,ST009,40271-288-94,10,0,10.3,10,21
2025-03-03,ST009,40271-288-94,13,0,13.4,10,21
2025-03-10,ST009,40271-288-94,18,0,18.6,10,21
2025-03-17,ST009,40271-288-94,12,0,12.4,10,21
2025-03-24,ST009,40271-288-94,7,11,7.2,10,21
2025-03-31,ST009,40271-288-94,13,0,13.4,10,21
2025-04-07,ST009,40271-288-94,6,11,6.2,10,21
2025-04-14,ST009,40271-288-94,9,11,9.3,10,21
2025-04-21,ST009,40271-288-94,16,0,16.5,10,21
2025-04-28,ST009,40271-288-94,10,0,10.3,10,21
2025-05-05,ST009,40271-288-94,16,0,16.5,10,21
2025-05-12,ST009,40271-288-94,11,0,11.4,10,21
2025-05-19,ST009,40271-288-94,13,0,13.4,10,21
2025-05-26,ST009,40271-288-94,9,11,9.3,10,21
2025-06-02,ST009,40271-288-94,16,0,16.5,10,21
2025-06-09,ST009,40271-288-94,10,0,10.3,10,21
2025-06-16,ST009,40271-288-94,12,0,12.4,10,21
2025-06-23,ST009,40271-288-94,18,0,18.6,10,21
2025-06-30,ST009,40271-288-94,12,0,12.4,10,21
2025-07-07,ST009,40271-288-94,18,0,18.6,10,21
2025-07-14,ST009,40271-288-94,12,0,12.4,10,21
2025-07-21,ST009,40271-288-94,15,0,15.5,10,21
2025-07-28,ST009,40271-288-94,9,11,9.3,10,21
2025-08-04,ST009,40271-288-94,17,0,17.6,10,21
2025-08-11,ST009,40271-288-94,20,0,20.7,10,21
2025-08-18,ST009,40271-288-94,15,0,15.5,10,21
2025-08-25,ST009,40271-288-94,9,11,9.3,10,21
2025-09-01,ST009,40271-288-94,9,11,9.3,10,21
2025-09-08,ST009,40271-288-94,17,0,17.6,10,21
2025-09-15,ST009,40271-288-94,15,0,15.5,10,21
2025-09-22,ST009,40271-288-94,11,0,11.4,10,21
2025-09-29,ST009,40271-288-94,17,0,17.6,10,21
2025-10-06,ST009,40271-288-94,13,0,13.4,10,21
2025-10-13,ST009,40271-288-94,19,0,19.6,10,21
2025-10-20,ST009,40271-288-94,12,0,12.4,10,21
2025-10-27,ST009,40271-288-94,15,0,15.5,10,21
2025-11-03,ST009,40271-288-94,6,11,6.2,10,21
2025-11-10,ST009,40271-288-94,13,0,13.4,10,21
2025-11-17,ST009,40271-288-94,8,11,8.3,10,21
2025-11-24,ST009,40271-288-94,14,0,14.5,10,21
2025-12-01,ST009,40271-288-94,18,0,18.6,10,21
2025-12-08,ST009,40271-288-94,12,0,12.4,10,21
2025-12-15,ST009,40271-288-94,18,0,18.6,10,21
2025-12-22,ST009,40271-288-94,11,0,11.4,10,21
2025-12-29,ST009,40271-288-94,17,0,17.6,10,21
2024-01-01,ST009,62982-550-93,19,0,20.6,10,21
2024-01-08,ST009,62982-550-93,14,0,15.2,10,21
2024-01-15,ST009,62982-550-93,12,0,13,10,21
2024-01-22,ST009,62982-550-93,14,0,15.2,10,21
2024-01-29,ST009,62982-550-93,11,0,11.9,10,21
2024-02-05,ST009,62982-550-93,17,0,18.4,10,21
2024-02-12,ST009,62982-550-93,14,0,15.2,10,21
2024-02-19,ST009,62982-550-93,19,0,20.6,10,21
2024-02-26,ST009,62982-550-93,11,0,11.9,10,21
2024-03-04,ST009,62982-550-93,16,0,17.3,10,21
2024-03-11,ST009,62982-550-93,13,0,14.1,10,21
2024-03-18,ST009,62982-550-93,16,0,17.3,10,21
2024-03-25,ST009,62982-550-93,9,10,9.7,10,21
2024-04-01,ST009,62982-550-93,18,0,19.5,10,21
2024-04-08,ST009,62982-550-93,13,0,14.1,10,21
2024-04-15,ST009,62982-550-93,10,0,10.8,10,21
2024-04-22,ST009,62982-550-93,17,0,18.4,10,21
2024-04-29,ST009,62982-550-93,10,0,10.8,10,21
2024-05-06,ST009,62982-550-93,12,0,13,10,21
2024-05-13,ST009,62982-550-93,7,11,7.6,10,21
2024-05-20,ST009,62982-550-93,10,0,10.8,10,21
2024-05-27,ST009,62982-550-93,9,10,9.7,10,21
2024-06-03,ST009,62982-550-93,16,0,17.3,10,21
2024-06-10,ST009,62982-550-93,11,0,11.9,10,21
2024-06-17,ST009,62982-550-93,7,10,7.6,10,21
2024-06-24,ST009,62982-550-93,14,0,15.2,10,21
2024-07-01,ST009,62982-550-93,11,0,11.9,10,21
2024-07-08,ST009,62982-550-93,16,0,17.3,10,21
2024-07-15,ST009,62982-550-93,8,11,8.7,10,21
2024-07-22,ST009,62982-550-93,16,0,17.3,10,21
2024-07-29,ST009,62982-550-93,9,10,9.7,10,21
2024-08-05,ST009,62982-550-93,15,0,16.2,10,21
2024-08-12,ST009,62982-550-93,12,0,13,10,21
2024-08-19,ST009,62982-550-93,18,0,19.5,10,21
2024-08-26,ST009,62982-550-93,11,0,11.9,10,21
2024-09-02,ST009,62982-550-93,16,0,17.3,10,21
2024-09-09,ST009,62982-550-93,8,11,8.7,10,21
2024-09-16,ST009,62982-550-93,15,0,16.2,10,21
2024-09-23,ST009,62982-550-93,13,0,14.1,10,21
2024-09-30,ST009,62982-550-93,18,0,19.5,10,21
2024-10-07,ST009,62982-550-93,15,0,16.2,10,21
2024-10-14,ST009,62982-550-93,8,10,8.7,10,21
2024-10-21,ST009,62982-550-93,14,0,15.2,10,21
2024-10-28,ST009,62982-550-93,11,0,11.9,10,21
2024-11-04,ST009,62982-550-93,15,0,16.2,10,21
2024-11-11,ST009,62982-550-93,10,0,10.8,10,21
2024-11-18,ST009,62982-550-93,13,0,14.1,10,21
2024-11-25,ST009,62982-550-93,12,0,13,10,21
2024-12-02,ST009,62982-550-93,9,10,9.7,10,21
2024-12-09,ST009,62982-550-93,14,0,15.2,10,21
2024-12-16,ST009,62982-550-93,8,10,8.7,10,21
2024-12-23,ST009,62982-550-93,16,0,17.3,10,21
2024-12-30,ST009,62982-550-93,15,0,16.2,10,21
2025-01-06,ST009,62982-550-93,8,10,8.7,10,21
2025-01-13,ST009,62982-550-93,10,0,10.8,10,21
2025-01-20,ST009,62982-550-93,15,0,16.2,10,21
2025-01-27,ST009,62982-550-93,11,0,11.9,10,21
2025-02-03,ST009,62982-550-93,17,0,18.4,10,21
2025-02-10,ST009,62982-550-93,15,0,16.2,10,21
2025-02-17,ST009,62982-550-93,9,10,9.7,10,21
2025-02-24,ST009,62982-550-93,7,10,7.6,10,21
2025-03-03,ST009,62982-550-93,12,0,13,10,21
2025-03-10,ST009,62982-550-93,16,0,17.3,10,21
2025-03-17,ST009,62982-550-93,12,0,13,10,21
2025-03-24,ST009,62982-550-93,17,0,18.4,10,21
2025-03-31,ST009,62982-550-93,11,0,11.9,10,21
2025-04-07,ST009,62982-550-93,15,0,16.2,10,21
2025-04-14,ST009,62982-550-93,4,10,4.3,10,21
2025-04-21,ST009,62982-550-93,8,10,8.7,10,21
2025-04-28,ST009,62982-550-93,8,11,8.7,10,21
2025-05-05,ST009,62982-550-93,15,0,16.2,10,21
2025-05-12,ST009,62982-550-93,13,0,14.1,10,21
2025-05-19,ST009,62982-550-93,10,0,10.8,10,21
2025-05-26,ST009,62982-550-93,11,0,11.9,10,21
2025-06-02,ST009,62982-550-93,11,0,11.9,10,21
2025-06-09,ST009,62982-550-93,12,0,13,10,21
2025-06-16,ST009,62982-550-93,19,0,20.6,10,21
2025-06-23,ST009,62982-550-93,15,0,16.2,10,21
2025-06-30,ST009,62982-550-93,11,0,11.9,10,21
2025-07-07,ST009,62982-550-93,4,11,4.3,10,21
2025-07-14,ST009,62982-550-93,11,0,11.9,10,21
2025-07-21,ST009,62982-550-93,16,0,17.3,10,21
2025-07-28,ST009,62982-550-93,9,10,9.7,10,21
2025-08-04,ST009,62982-550-93,14,0,15.2,10,21
2025-08-11,ST009,62982-550-93,9,10,9.7,10,21
2025-08-18,ST009,62982-550-93,15,0,16.2,10,21
2025-08-25,ST009,62982-550-93,11,0,11.9,10,21
2025-09-01,ST009,62982-550-93,18,0,19.5,10,21
2025-09-08,ST009,62982-550-93,11,0,11.9,10,21
2025-09-15,ST009,62982-550-93,9,10,9.7,10,21
2025-09-22,ST009,62982-550-93,17,0,18.4,10,21
2025-09-29,ST009,62982-550-93,11,0,11.9,10,21
2025-10-06,ST009,62982-550-93,17,0,18.4,10,21
2025-10-13,ST009,62982-550-93,14,0,15.2,10,21
2025-10-20,ST009,62982-550-93,15,0,16.2,10,21
2025-10-27,ST009,62982-550-93,18,0,19.5,10,21
2025-11-03,ST009,62982-550-93,7,12,7.6,10,21
2025-11-10,ST009,62982-550-93,14,0,15.2,10,21
2025-11-17,ST009,62982-550-93,7,10,7.6,10,21
2025-11-24,ST009,62982-550-93,11,0,11.9,10,21
2025-12-01,ST009,62982-550-93,8,10,8.7,10,21
2025-12-08,ST009,62982-550-93,9,10,9.7,10,21
2025-12-15,ST009,62982-550-93,12,0,13,10,21
2025-12-22,ST009,62982-550-93,16,0,17.3,10,21
2025-12-29,ST009,62982-550-93,11,0,11.9,10,21
2024-01-01,ST009,34066-578-95,25,0,21,10,21
2024-01-08,ST009,34066-578-95,16,0,13.5,10,21
2024-01-15,ST009,34066-578-95,24,0,20.2,10,21
2024-01-22,ST009,34066-578-95,15,0,12.6,10,21
2024-01-29,ST009,34066-578-95,22,0,18.5,10,21
2024-02-05,ST009,34066-578-95,16,0,13.5,10,21
2024-02-12,ST009,34066-578-95,24,0,20.2,10,21
2024-02-19,ST009,34066-578-95,20,0,16.8,10,21
2024-02-26,ST009,34066-578-95,15,0,12.6,10,21
2024-03-04,ST009,34066-578-95,8,15,6.7,10,21
2024-03-11,ST009,34066-578-95,17,0,14.3,10,21
2024-03-18,ST009,34066-578-95,12,0,10.1,10,21
2024-03-25,ST009,34066-578-95,17,0,14.3,10,21
2024-04-01,ST009,34066-578-95,9,15,7.6,10,21
2024-04-08,ST009,34066-578-95,16,0,13.5,10,21
2024-04-15,ST009,34066-578-95,13,0,10.9,10,21
2024-04-22,ST009,34066-578-95,15,0,12.6,10,21
2024-04-29,ST009,34066-578-95,19,0,16,10,21
2024-05-06,ST009,34066-578-95,16,0,13.5,10,21
2024-05-13,ST009,34066-578-95,11,14,9.3,10,21
2024-05-20,ST009,34066-578-95,17,0,14.3,10,21
2024-05-27,ST009,34066-578-95,24,0,20.2,10,21
2024-06-03,ST009,34066-578-95,16,0,13.5,10,21
2024-06-10,ST009,34066-578-95,20,0,16.8,10,21
2024-06-17,ST009,34066-578-95,14,0,11.8,10,21
2024-06-24,ST009,34066-578-95,9,16,7.6,10,21
2024-07-01,ST009,34066-578-95,15,0,12.6,10,21
2024-07-08,ST009,34066-578-95,19,0,16,10,21
2024-07-15,ST009,34066-578-95,8,14,6.7,10,21
2024-07-22,ST009,34066-578-95,12,0,10.1,10,21
2024-07-29,ST009,34066-578-95,21,0,17.7,10,21
2024-08-05,ST009,34066-578-95,12,0,10.1,10,21
2024-08-12,ST009,34066-578-95,20,0,16.8,10,21
2024-08-19,ST009,34066-578-95,24,0,20.2,10,21
2024-08-26,ST009,34066-578-95,19,0,16,10,21
2024-09-02,ST009,34066-578-95,16,0,13.5,10,21
2024-09-09,ST009,34066-578-95,22,0,18.5,10,21
2024-09-16,ST009,34066-578-95,17,0,14.3,10,21
2024-09-23,ST009,34066-578-95,10,14,8.4,10,21
2024-09-30,ST009,34066-578-95,19,0,16,10,21
2024-10-07,ST009,34066-578-95,10,15,8.4,10,21
2024-10-14,ST009,34066-578-95,19,0,16,10,21
2024-10-21,ST009,34066-578-95,7,14,5.9,10,21
2024-10-28,ST009,34066-578-95,13,0,10.9,10,21
2024-11-04,ST009,34066-578-95,12,0,10.1,10,21
2024-11-11,ST009,34066-578-95,21,0,17.7,10,21
2024-11-18,ST009,34066-578-95,12,0,10.1,10,21
2024-11-25,ST009,34066-578-95,21,0,17.7,10,21
2024-12-02,ST009,34066-578-95,15,0,12.6,10,21
2024-12-09,ST009,34066-578-95,17,0,14.3,10,21
2024-12-16,ST009,34066-578-95,13,0,10.9,10,21
2024-12-23,ST009,34066-578-95,17,0,14.3,10,21
2024-12-30,ST009,34066-578-95,3,17,2.5,10,21
2025-01-06,ST009,34066-578-95,13,0,10.9,10,21
2025-01-13,ST009,34066-578-95,14,0,11.8,10,21
2025-01-20,ST009,34066-578-95,21,0,17.7,10,21
2025-01-27,ST009,34066-578-95,17,0,14.3,10,21
